5,England,Windsor-and-Maidenhead,Summer Holidays,24 Jul 2019(Wed),4 Sep 2019(Wed)
0,England,Wirral,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Wirral,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Wirral,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wirral,Spring Holidays,1 Apr 2019(Mon),12 Apr 2019(Fri)
4,England,Wirral,Easter Holidays,19 Apr 2019(Fri),22 Apr 2019(Mon)
5,England,Wirral,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
6,England,Wirral,Summer Holidays,25 Jul 2019(Thu),30 Aug 2019(Fri)
0,England,Wokingham,Autumn Half Term Holidays,22 Oct 2018(Mon),26 Oct 2018(Fri)
1,England,Wokingham,Winter Holidays,20 Dec 2018(Thu),2 Jan 2019(Wed)
2,England,Wokingham,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wokingham,Spring Holidays,8 Apr 2019(Mon),22 Apr 2019(Mon)
4,England,Wokingham,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wokingham,Summer Holidays,24 Jul 2019(Wed),2 Sep 2019(Mon)
0,England,Wolverhampton,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Wolverhampton,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Wolverhampton,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Wolverhampton,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Wolverhampton,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Wolverhampton,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,Worcestershire,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,Worcestershire,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,Worcestershire,Spring Half Term Holidays,18 Feb 2019(Mon),22 Feb 2019(Fri)
3,England,Worcestershire,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,Worcestershire,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,Worcestershire,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
0,England,York,Autumn Half Term Holidays,29 Oct 2018(Mon),2 Nov 2018(Fri)
1,England,York,Winter Holidays,24 Dec 2018(Mon),4 Jan 2019(Fri)
2,England,York,Spring Half Term Holidays,25 Feb 2019(Mon),1 Mar 2019(Fri)
3,England,York,Spring Holidays,15 Apr 2019(Mon),26 Apr 2019(Fri)
4,England,York,Summer Half Term Holidays,27 May 2019(Mon),31 May 2019(Fri)
5,England,York,Summer Holidays,23 Jul 2019(Tue),30 Aug 2019(Fri)
